#############################################################################
                  ARQUIVO DE ENTRADA DE DADOS
           PARA A DISCRETIZACAO DE UM SOLIDO  2486
             ATRAVES DO MESHLESS LOCAL PETROV-GALERKIN
#############################################################################
____________________________________________________________________________
   N DE PONTOS NO CONTORNO, N DE PONTOS NO DOMINIO,MAX PONTOS NO SUPORTE,
N DE CANTOS, TIPO DE APROX. P OBT. DAS FUNÇ. DE FORMA (1-LIN.,2-QUAD,3-CUB.)   
____________________________________________________________________________
   132,961,25,4,2
____________________________________________________________________________
   N DE P. DE GAUSS, MÓDULO DE ELASTICIDADE, COEF. POISSON,Espessura,CARGA,
 N DE NOS COM VALORES PRESCRITOS # DE ZERO,PONTOS ADICIONAIS NO SUPORTE
____________________________________________________________________________
   
   8,2000000.,0.3,1.,-0.64,0,20
____________________________________________________________________________
   Min de pontos no suporte do Pto de Gauss, PENALIDADE,
   FATOR DE AMPLIAÇAO DO SUPORTE DE INTEGRAÇÃO
____________________________________________________________________________
	17,1.E-12,1. 
____________________________________________________________________________
  NO DO CONT, COORD. X, COORD Y,NO DE CANTO (0-NÃO OU FINAL, 1-INICIAL),
	CANTO ANTERIOR SOMENTE PARA CANTO INICIAL(SENT ANTI-HORARIO POSITIVO), 
	TIPO DE PRESC (0-FORÇA, 1- DESL.) (Mn OU 0n) (Mns OU 0s) (Vn OU W)
_____________________________________________________________________________
697 	2.750	3.375
698 	3.000	3.375
699 	3.250	3.375
700 	3.500	3.375
701 	3.750	3.375
702 	4.000	3.375
703 	4.250	3.375
704 	4.500	3.375
705 	4.750	3.375
706 	5.000	3.375
707 	5.250	3.375
708 	5.500	3.375
709 	5.750	3.375
710 	6.000	3.375
711 	6.250	3.375
712 	6.500	3.375
713 	6.750	3.375
714 	7.000	3.375
715 	7.250	3.375
716 	7.500	3.375
717 	7.750	3.375
718 	8.000	3.375
719 	8.250	3.375
720 	8.500	3.375
721 	8.750	3.375
722 	1.250	3.500
723 	1.500	3.500
724 	1.750	3.500
725 	2.000	3.500
726 	2.250	3.500
727 	2.500	3.500
728 	2.750	3.500
729 	3.000	3.500
730 	3.250	3.500
731 	3.500	3.500
732 	3.750	3.500
733 	4.000	3.500
734 	4.250	3.500
735 	4.500	3.500
736 	4.750	3.500
737 	5.000	3.500
738 	5.250	3.500
739 	5.500	3.500
740 	5.750	3.500
741 	6.000	3.500
742 	6.250	3.500
743 	6.500	3.500
744 	6.750	3.500
745 	7.000	3.500
746 	7.250	3.500
747 	7.500	3.500
748 	7.750	3.500
749 	8.000	3.500
750 	8.250	3.500
751 	8.500	3.500
752 	8.750	3.500
753 	1.250	3.625
754 	1.500	3.625
755 	1.750	3.625
756 	2.000	3.625
757 	2.250	3.625
758 	2.500	3.625
759 	2.750	3.625
760 	3.000	3.625
761 	3.250	3.625
762 	3.500	3.625
763 	3.750	3.625
764 	4.000	3.625
765 	4.250	3.625
766 	4.500	3.625
767 	4.750	3.625
768 	5.000	3.625
769 	5.250	3.625
770 	5.500	3.625
771 	5.750	3.625
